Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T033_001,SE_T033_002,SE_T033_003,SE_T033_004,SE_T033_005,SE_T033_006,SE_T033_007
"295101011001","15000US295101011001","Block Group 1, Census Tract 1011, St. Louis city, Missouri","Block Group 1, Census Tract 1011, St. Louis city, Missouri","mo","150","00","ACSSF","0009874",,,,,"29","510",,,,"101100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223,660,0,660,643,17,563
"295101011002","15000US295101011002","Block Group 2, Census Tract 1011, St. Louis city, Missouri","Block Group 2, Census Tract 1011, St. Louis city, Missouri","mo","150","00","ACSSF","0009875",,,,,"29","510",,,,"101100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907,642,0,642,612,30,265
"295101012001","15000US295101012001","Block Group 1, Census Tract 1012, St. Louis city, Missouri","Block Group 1, Census Tract 1012, St. Louis city, Missouri","mo","150","00","ACSSF","0009876",,,,,"29","510",,,,"101200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181,842,0,842,751,91,339
"295101012002","15000US295101012002","Block Group 2, Census Tract 1012, St. Louis city, Missouri","Block Group 2, Census Tract 1012, St. Louis city, Missouri","mo","150","00","ACSSF","0009877",,,,,"29","510",,,,"101200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860,535,0,535,475,60,325
"295101012003","15000US295101012003","Block Group 3, Census Tract 1012, St. Louis city, Missouri","Block Group 3, Census Tract 1012, St. Louis city, Missouri","mo","150","00","ACSSF","0009878",,,,,"29","510",,,,"101200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,599,0,599,581,18,137
"295101013001","15000US295101013001","Block Group 1, Census Tract 1013, St. Louis city, Missouri","Block Group 1, Census Tract 1013, St. Louis city, Missouri","mo","150","00","ACSSF","0009879",,,,,"29","510",,,,"101300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721,480,0,480,402,78,241
"295101013002","15000US295101013002","Block Group 2, Census Tract 1013, St. Louis city, Missouri","Block Group 2, Census Tract 1013, St. Louis city, Missouri","mo","150","00","ACSSF","0009880",,,,,"29","510",,,,"101300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937,611,0,611,540,71,326
"295101013003","15000US295101013003","Block Group 3, Census Tract 1013, St. Louis city, Missouri","Block Group 3, Census Tract 1013, St. Louis city, Missouri","mo","150","00","ACSSF","0009881",,,,,"29","510",,,,"101300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148,826,0,826,759,67,322
"295101013004","15000US295101013004","Block Group 4, Census Tract 1013, St. Louis city, Missouri","Block Group 4, Census Tract 1013, St. Louis city, Missouri","mo","150","00","ACSSF","0009882",,,,,"29","510",,,,"101300","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606,480,0,480,480,0,126
"295101014001","15000US295101014001","Block Group 1, Census Tract 1014, St. Louis city, Missouri","Block Group 1, Census Tract 1014, St. Louis city, Missouri","mo","150","00","ACSSF","0009883",,,,,"29","510",,,,"101400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412,278,0,278,265,13,134
"295101014002","15000US295101014002","Block Group 2, Census Tract 1014, St. Louis city, Missouri","Block Group 2, Census Tract 1014, St. Louis city, Missouri","mo","150","00","ACSSF","0009884",,,,,"29","510",,,,"101400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714,314,0,314,238,76,400
"295101014003","15000US295101014003","Block Group 3, Census Tract 1014, St. Louis city, Missouri","Block Group 3, Census Tract 1014, St. Louis city, Missouri","mo","150","00","ACSSF","0009885",,,,,"29","510",,,,"101400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151,795,6,789,722,67,356
"295101015001","15000US295101015001","Block Group 1, Census Tract 1015, St. Louis city, Missouri","Block Group 1, Census Tract 1015, St. Louis city, Missouri","mo","150","00","ACSSF","0009886",,,,,"29","510",,,,"101500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665,388,0,388,335,53,277
"295101015002","15000US295101015002","Block Group 2, Census Tract 1015, St. Louis city, Missouri","Block Group 2, Census Tract 1015, St. Louis city, Missouri","mo","150","00","ACSSF","0009887",,,,,"29","510",,,,"101500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598,450,0,450,418,32,148
"295101015003","15000US295101015003","Block Group 3, Census Tract 1015, St. Louis city, Missouri","Block Group 3, Census Tract 1015, St. Louis city, Missouri","mo","150","00","ACSSF","0009888",,,,,"29","510",,,,"101500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905,563,0,563,534,29,342
"295101015004","15000US295101015004","Block Group 4, Census Tract 1015, St. Louis city, Missouri","Block Group 4, Census Tract 1015, St. Louis city, Missouri","mo","150","00","ACSSF","0009889",,,,,"29","510",,,,"101500","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,441,0,441,346,95,167
"295101018001","15000US295101018001","Block Group 1, Census Tract 1018, St. Louis city, Missouri","Block Group 1, Census Tract 1018, St. Louis city, Missouri","mo","150","00","ACSSF","0009890",,,,,"29","510",,,,"101800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563,357,0,357,325,32,206
"295101018002","15000US295101018002","Block Group 2, Census Tract 1018, St. Louis city, Missouri","Block Group 2, Census Tract 1018, St. Louis city, Missouri","mo","150","00","ACSSF","0009891",,,,,"29","510",,,,"101800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,96,20,76,76,0,128
"295101018003","15000US295101018003","Block Group 3, Census Tract 1018, St. Louis city, Missouri","Block Group 3, Census Tract 1018, St. Louis city, Missouri","mo","150","00","ACSSF","0009892",,,,,"29","510",,,,"101800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764,533,0,533,426,107,231
"295101018004","15000US295101018004","Block Group 4, Census Tract 1018, St. Louis city, Missouri","Block Group 4, Census Tract 1018, St. Louis city, Missouri","mo","150","00","ACSSF","0009893",,,,,"29","510",,,,"101800","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798,604,0,604,431,173,194
"295101021001","15000US295101021001","Block Group 1, Census Tract 1021, St. Louis city, Missouri","Block Group 1, Census Tract 1021, St. Louis city, Missouri","mo","150","00","ACSSF","0009894",,,,,"29","510",,,,"102100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708,508,0,508,466,42,200
"295101021002","15000US295101021002","Block Group 2, Census Tract 1021, St. Louis city, Missouri","Block Group 2, Census Tract 1021, St. Louis city, Missouri","mo","150","00","ACSSF","0009895",,,,,"29","510",,,,"102100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868,643,0,643,635,8,225
"295101021003","15000US295101021003","Block Group 3, Census Tract 1021, St. Louis city, Missouri","Block Group 3, Census Tract 1021, St. Louis city, Missouri","mo","150","00","ACSSF","0009896",,,,,"29","510",,,,"102100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810,600,0,600,556,44,210
"295101022001","15000US295101022001","Block Group 1, Census Tract 1022, St. Louis city, Missouri","Block Group 1, Census Tract 1022, St. Louis city, Missouri","mo","150","00","ACSSF","0009897",,,,,"29","510",,,,"102200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,388,0,388,373,15,207
"295101022002","15000US295101022002","Block Group 2, Census Tract 1022, St. Louis city, Missouri","Block Group 2, Census Tract 1022, St. Louis city, Missouri","mo","150","00","ACSSF","0009898",,,,,"29","510",,,,"102200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984,691,0,691,691,0,293
"295101022003","15000US295101022003","Block Group 3, Census Tract 1022, St. Louis city, Missouri","Block Group 3, Census Tract 1022, St. Louis city, Missouri","mo","150","00","ACSSF","0009899",,,,,"29","510",,,,"102200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741,561,0,561,524,37,180
"295101022004","15000US295101022004","Block Group 4, Census Tract 1022, St. Louis city, Missouri","Block Group 4, Census Tract 1022, St. Louis city, Missouri","mo","150","00","ACSSF","0009900",,,,,"29","510",,,,"102200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421,325,0,325,309,16,96
"295101022005","15000US295101022005","Block Group 5, Census Tract 1022, St. Louis city, Missouri","Block Group 5, Census Tract 1022, St. Louis city, Missouri","mo","150","00","ACSSF","0009901",,,,,"29","510",,,,"102200","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1049,0,1049,1028,21,151
"295101022006","15000US295101022006","Block Group 6, Census Tract 1022, St. Louis city, Missouri","Block Group 6, Census Tract 1022, St. Louis city, Missouri","mo","150","00","ACSSF","0009902",,,,,"29","510",,,,"102200","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685,492,0,492,461,31,193
"295101022007","15000US295101022007","Block Group 7, Census Tract 1022, St. Louis city, Missouri","Block Group 7, Census Tract 1022, St. Louis city, Missouri","mo","150","00","ACSSF","0009903",,,,,"29","510",,,,"102200","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691,490,0,490,462,28,201
"295101023001","15000US295101023001","Block Group 1, Census Tract 1023, St. Louis city, Missouri","Block Group 1, Census Tract 1023, St. Louis city, Missouri","mo","150","00","ACSSF","0009904",,,,,"29","510",,,,"102300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037,719,0,719,664,55,318
"295101023002","15000US295101023002","Block Group 2, Census Tract 1023, St. Louis city, Missouri","Block Group 2, Census Tract 1023, St. Louis city, Missouri","mo","150","00","ACSSF","0009905",,,,,"29","510",,,,"102300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693,467,0,467,441,26,226
"295101024001","15000US295101024001","Block Group 1, Census Tract 1024, St. Louis city, Missouri","Block Group 1, Census Tract 1024, St. Louis city, Missouri","mo","150","00","ACSSF","0009906",,,,,"29","510",,,,"102400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475,355,0,355,346,9,120
"295101024002","15000US295101024002","Block Group 2, Census Tract 1024, St. Louis city, Missouri","Block Group 2, Census Tract 1024, St. Louis city, Missouri","mo","150","00","ACSSF","0009907",,,,,"29","510",,,,"102400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465,393,0,393,352,41,72
"295101024003","15000US295101024003","Block Group 3, Census Tract 1024, St. Louis city, Missouri","Block Group 3, Census Tract 1024, St. Louis city, Missouri","mo","150","00","ACSSF","0009908",,,,,"29","510",,,,"102400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161,814,0,814,685,129,347
"295101025001","15000US295101025001","Block Group 1, Census Tract 1025, St. Louis city, Missouri","Block Group 1, Census Tract 1025, St. Louis city, Missouri","mo","150","00","ACSSF","0009909",,,,,"29","510",,,,"102500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984,743,0,743,692,51,241
"295101025002","15000US295101025002","Block Group 2, Census Tract 1025, St. Louis city, Missouri","Block Group 2, Census Tract 1025, St. Louis city, Missouri","mo","150","00","ACSSF","0009910",,,,,"29","510",,,,"102500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775,523,0,523,472,51,252
"295101031001","15000US295101031001","Block Group 1, Census Tract 1031, St. Louis city, Missouri","Block Group 1, Census Tract 1031, St. Louis city, Missouri","mo","150","00","ACSSF","0009911",,,,,"29","510",,,,"103100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794,530,0,530,506,24,264
"295101031002","15000US295101031002","Block Group 2, Census Tract 1031, St. Louis city, Missouri","Block Group 2, Census Tract 1031, St. Louis city, Missouri","mo","150","00","ACSSF","0009912",,,,,"29","510",,,,"103100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777,613,0,613,566,47,164
"295101031003","15000US295101031003","Block Group 3, Census Tract 1031, St. Louis city, Missouri","Block Group 3, Census Tract 1031, St. Louis city, Missouri","mo","150","00","ACSSF","0009913",,,,,"29","510",,,,"103100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063,789,0,789,789,0,274
"295101034001","15000US295101034001","Block Group 1, Census Tract 1034, St. Louis city, Missouri","Block Group 1, Census Tract 1034, St. Louis city, Missouri","mo","150","00","ACSSF","0009914",,,,,"29","510",,,,"103400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769,636,0,636,628,8,133
"295101034002","15000US295101034002","Block Group 2, Census Tract 1034, St. Louis city, Missouri","Block Group 2, Census Tract 1034, St. Louis city, Missouri","mo","150","00","ACSSF","0009915",,,,,"29","510",,,,"103400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885,630,0,630,620,10,255
"295101036001","15000US295101036001","Block Group 1, Census Tract 1036, St. Louis city, Missouri","Block Group 1, Census Tract 1036, St. Louis city, Missouri","mo","150","00","ACSSF","0009916",,,,,"29","510",,,,"103600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463,288,0,288,266,22,175
"295101036002","15000US295101036002","Block Group 2, Census Tract 1036, St. Louis city, Missouri","Block Group 2, Census Tract 1036, St. Louis city, Missouri","mo","150","00","ACSSF","0009917",,,,,"29","510",,,,"103600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,439,0,439,421,18,120
"295101037001","15000US295101037001","Block Group 1, Census Tract 1037, St. Louis city, Missouri","Block Group 1, Census Tract 1037, St. Louis city, Missouri","mo","150","00","ACSSF","0009918",,,,,"29","510",,,,"103700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602,451,0,451,423,28,151
"295101037002","15000US295101037002","Block Group 2, Census Tract 1037, St. Louis city, Missouri","Block Group 2, Census Tract 1037, St. Louis city, Missouri","mo","150","00","ACSSF","0009919",,,,,"29","510",,,,"103700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074,899,0,899,859,40,175
"295101037003","15000US295101037003","Block Group 3, Census Tract 1037, St. Louis city, Missouri","Block Group 3, Census Tract 1037, St. Louis city, Missouri","mo","150","00","ACSSF","0009920",,,,,"29","510",,,,"103700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,346,0,346,340,6,134
"295101038001","15000US295101038001","Block Group 1, Census Tract 1038, St. Louis city, Missouri","Block Group 1, Census Tract 1038, St. Louis city, Missouri","mo","150","00","ACSSF","0009921",,,,,"29","510",,,,"103800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666,545,0,545,520,25,121
"295101038002","15000US295101038002","Block Group 2, Census Tract 1038, St. Louis city, Missouri","Block Group 2, Census Tract 1038, St. Louis city, Missouri","mo","150","00","ACSSF","0009922",,,,,"29","510",,,,"103800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725,574,0,574,562,12,151
"295101038003","15000US295101038003","Block Group 3, Census Tract 1038, St. Louis city, Missouri","Block Group 3, Census Tract 1038, St. Louis city, Missouri","mo","150","00","ACSSF","0009923",,,,,"29","510",,,,"103800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,317,0,317,301,16,134
"295101038004","15000US295101038004","Block Group 4, Census Tract 1038, St. Louis city, Missouri","Block Group 4, Census Tract 1038, St. Louis city, Missouri","mo","150","00","ACSSF","0009924",,,,,"29","510",,,,"103800","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,488,0,488,457,31,106
"295101038005","15000US295101038005","Block Group 5, Census Tract 1038, St. Louis city, Missouri","Block Group 5, Census Tract 1038, St. Louis city, Missouri","mo","150","00","ACSSF","0009925",,,,,"29","510",,,,"103800","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781,584,0,584,579,5,197
"295101042001","15000US295101042001","Block Group 1, Census Tract 1042, St. Louis city, Missouri","Block Group 1, Census Tract 1042, St. Louis city, Missouri","mo","150","00","ACSSF","0009926",,,,,"29","510",,,,"104200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027,871,0,871,845,26,156
"295101042002","15000US295101042002","Block Group 2, Census Tract 1042, St. Louis city, Missouri","Block Group 2, Census Tract 1042, St. Louis city, Missouri","mo","150","00","ACSSF","0009927",,,,,"29","510",,,,"104200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990,717,0,717,667,50,273
"295101042003","15000US295101042003","Block Group 3, Census Tract 1042, St. Louis city, Missouri","Block Group 3, Census Tract 1042, St. Louis city, Missouri","mo","150","00","ACSSF","0009928",,,,,"29","510",,,,"104200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475,389,0,389,354,35,86
"295101042004","15000US295101042004","Block Group 4, Census Tract 1042, St. Louis city, Missouri","Block Group 4, Census Tract 1042, St. Louis city, Missouri","mo","150","00","ACSSF","0009929",,,,,"29","510",,,,"104200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,344,0,344,344,0,172
"295101045001","15000US295101045001","Block Group 1, Census Tract 1045, St. Louis city, Missouri","Block Group 1, Census Tract 1045, St. Louis city, Missouri","mo","150","00","ACSSF","0009930",,,,,"29","510",,,,"104500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524,437,0,437,430,7,87
"295101045002","15000US295101045002","Block Group 2, Census Tract 1045, St. Louis city, Missouri","Block Group 2, Census Tract 1045, St. Louis city, Missouri","mo","150","00","ACSSF","0009931",,,,,"29","510",,,,"104500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,225,0,225,225,0,206
"295101045003","15000US295101045003","Block Group 3, Census Tract 1045, St. Louis city, Missouri","Block Group 3, Census Tract 1045, St. Louis city, Missouri","mo","150","00","ACSSF","0009932",,,,,"29","510",,,,"104500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618,513,0,513,450,63,105
"295101051981","15000US295101051981","Block Group 1, Census Tract 1051.98, St. Louis city, Missouri","Block Group 1, Census Tract 1051.98, St. Louis city, Missouri","mo","150","00","ACSSF","0009933",,,,,"29","510",,,,"105198","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972,803,0,803,777,26,169
"295101051982","15000US295101051982","Block Group 2, Census Tract 1051.98, St. Louis city, Missouri","Block Group 2, Census Tract 1051.98, St. Louis city, Missouri","mo","150","00","ACSSF","0009934",,,,,"29","510",,,,"105198","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,351,0,351,320,31,136
"295101051983","15000US295101051983","Block Group 3, Census Tract 1051.98, St. Louis city, Missouri","Block Group 3, Census Tract 1051.98, St. Louis city, Missouri","mo","150","00","ACSSF","0009935",,,,,"29","510",,,,"105198","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,370,0,370,322,48,417
"295101051984","15000US295101051984","Block Group 4, Census Tract 1051.98, St. Louis city, Missouri","Block Group 4, Census Tract 1051.98, St. Louis city, Missouri","mo","150","00","ACSSF","0009936",,,,,"29","510",,,,"105198","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033,703,0,703,686,17,330
"295101052001","15000US295101052001","Block Group 1, Census Tract 1052, St. Louis city, Missouri","Block Group 1, Census Tract 1052, St. Louis city, Missouri","mo","150","00","ACSSF","0009937",,,,,"29","510",,,,"105200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603,1097,0,1097,1007,90,506
"295101052002","15000US295101052002","Block Group 2, Census Tract 1052, St. Louis city, Missouri","Block Group 2, Census Tract 1052, St. Louis city, Missouri","mo","150","00","ACSSF","0009938",,,,,"29","510",,,,"105200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092,831,0,831,799,32,261
"295101053001","15000US295101053001","Block Group 1, Census Tract 1053, St. Louis city, Missouri","Block Group 1, Census Tract 1053, St. Louis city, Missouri","mo","150","00","ACSSF","0009939",,,,,"29","510",,,,"105300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,294,0,294,256,38,219
"295101053002","15000US295101053002","Block Group 2, Census Tract 1053, St. Louis city, Missouri","Block Group 2, Census Tract 1053, St. Louis city, Missouri","mo","150","00","ACSSF","0009940",,,,,"29","510",,,,"105300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902,593,0,593,459,134,309
"295101053003","15000US295101053003","Block Group 3, Census Tract 1053, St. Louis city, Missouri","Block Group 3, Census Tract 1053, St. Louis city, Missouri","mo","150","00","ACSSF","0009941",,,,,"29","510",,,,"105300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571,279,0,279,230,49,292
"295101054001","15000US295101054001","Block Group 1, Census Tract 1054, St. Louis city, Missouri","Block Group 1, Census Tract 1054, St. Louis city, Missouri","mo","150","00","ACSSF","0009942",,,,,"29","510",,,,"105400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815,434,0,434,367,67,381
"295101054002","15000US295101054002","Block Group 2, Census Tract 1054, St. Louis city, Missouri","Block Group 2, Census Tract 1054, St. Louis city, Missouri","mo","150","00","ACSSF","0009943",,,,,"29","510",,,,"105400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874,650,0,650,612,38,224
"295101055001","15000US295101055001","Block Group 1, Census Tract 1055, St. Louis city, Missouri","Block Group 1, Census Tract 1055, St. Louis city, Missouri","mo","150","00","ACSSF","0009944",,,,,"29","510",,,,"105500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,361,0,361,339,22,141
"295101055002","15000US295101055002","Block Group 2, Census Tract 1055, St. Louis city, Missouri","Block Group 2, Census Tract 1055, St. Louis city, Missouri","mo","150","00","ACSSF","0009945",,,,,"29","510",,,,"105500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,475,0,475,370,105,326
"295101055003","15000US295101055003","Block Group 3, Census Tract 1055, St. Louis city, Missouri","Block Group 3, Census Tract 1055, St. Louis city, Missouri","mo","150","00","ACSSF","0009946",,,,,"29","510",,,,"105500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,685,0,685,560,125,365
"295101061001","15000US295101061001","Block Group 1, Census Tract 1061, St. Louis city, Missouri","Block Group 1, Census Tract 1061, St. Louis city, Missouri","mo","150","00","ACSSF","0009947",,,,,"29","510",,,,"106100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,266,0,266,174,92,221
"295101061002","15000US295101061002","Block Group 2, Census Tract 1061, St. Louis city, Missouri","Block Group 2, Census Tract 1061, St. Louis city, Missouri","mo","150","00","ACSSF","0009948",,,,,"29","510",,,,"106100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,200,0,200,170,30,193
"295101061003","15000US295101061003","Block Group 3, Census Tract 1061, St. Louis city, Missouri","Block Group 3, Census Tract 1061, St. Louis city, Missouri","mo","150","00","ACSSF","0009949",,,,,"29","510",,,,"106100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,122,0,122,104,18,140
"295101061004","15000US295101061004","Block Group 4, Census Tract 1061, St. Louis city, Missouri","Block Group 4, Census Tract 1061, St. Louis city, Missouri","mo","150","00","ACSSF","0009950",,,,,"29","510",,,,"106100","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,138,0,138,89,49,154
"295101062001","15000US295101062001","Block Group 1, Census Tract 1062, St. Louis city, Missouri","Block Group 1, Census Tract 1062, St. Louis city, Missouri","mo","150","00","ACSSF","0009951",,,,,"29","510",,,,"106200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,177,0,177,111,66,106
"295101062002","15000US295101062002","Block Group 2, Census Tract 1062, St. Louis city, Missouri","Block Group 2, Census Tract 1062, St. Louis city, Missouri","mo","150","00","ACSSF","0009952",,,,,"29","510",,,,"106200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,97,0,97,84,13,194
"295101062003","15000US295101062003","Block Group 3, Census Tract 1062, St. Louis city, Missouri","Block Group 3, Census Tract 1062, St. Louis city, Missouri","mo","150","00","ACSSF","0009953",,,,,"29","510",,,,"106200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,205,0,205,163,42,191
"295101063001","15000US295101063001","Block Group 1, Census Tract 1063, St. Louis city, Missouri","Block Group 1, Census Tract 1063, St. Louis city, Missouri","mo","150","00","ACSSF","0009954",,,,,"29","510",,,,"106300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,183,0,183,138,45,95
"295101063002","15000US295101063002","Block Group 2, Census Tract 1063, St. Louis city, Missouri","Block Group 2, Census Tract 1063, St. Louis city, Missouri","mo","150","00","ACSSF","0009955",,,,,"29","510",,,,"106300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,66,0,66,57,9,63
"295101063003","15000US295101063003","Block Group 3, Census Tract 1063, St. Louis city, Missouri","Block Group 3, Census Tract 1063, St. Louis city, Missouri","mo","150","00","ACSSF","0009956",,,,,"29","510",,,,"106300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,167,0,167,133,34,261
"295101063004","15000US295101063004","Block Group 4, Census Tract 1063, St. Louis city, Missouri","Block Group 4, Census Tract 1063, St. Louis city, Missouri","mo","150","00","ACSSF","0009957",,,,,"29","510",,,,"106300","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,126,0,126,85,41,107
"295101064001","15000US295101064001","Block Group 1, Census Tract 1064, St. Louis city, Missouri","Block Group 1, Census Tract 1064, St. Louis city, Missouri","mo","150","00","ACSSF","0009958",,,,,"29","510",,,,"106400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,259,0,259,192,67,122
"295101064002","15000US295101064002","Block Group 2, Census Tract 1064, St. Louis city, Missouri","Block Group 2, Census Tract 1064, St. Louis city, Missouri","mo","150","00","ACSSF","0009959",,,,,"29","510",,,,"106400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,180,0,180,156,24,165
